tracking_id,Gene_symbol,PairingNumber
ENSMUSG00000013668,4933402N03Rik,2743
ENSMUSG00000007041,Clic1,2744
ENSMUSG00000025921,Rdh10,2745
ENSMUSG00000036501,Fam13b,2746
ENSMUSG00000028415,Spink4,2747
ENSMUSG00000047419,Cmya5,2748
ENSMUSG00000032812,Arap1,2749
ENSMUSG00000095117,Ighv8-9,2750
ENSMUSG00000104452,Ighv8-8,2751
ENSMUSG00000094505,Ighv8-6,2752
ENSMUSG00000076733,Ighv8-13,2753
ENSMUSG00000076731,Ighv8-12,2754
ENSMUSG00000102301,Ighv8-2,2755
ENSMUSG00000096355,Ighv8-4,2756
ENSMUSG00000102364,Ighv8-5,2757
ENSMUSG00000095170,Ighv8-11,2758
ENSMUSG00000043716,Rpl7,2759
ENSMUSG00000019820,Utrn,2760
ENSMUSG00000094561,Ighv1-22,2761
ENSMUSG00000095923,Ighv1-37,2762
ENSMUSG00000093955,Ighv1-34,2763
ENSMUSG00000095416,Ighv1-12,2764
ENSMUSG00000094862,Ighv1-56,2765
ENSMUSG00000094124,Ighv1-74,2766
ENSMUSG00000076710,Ighv1-49,2767
ENSMUSG00000095589,Ighv1-55,2768
ENSMUSG00000103254,Ighv1-15,2769
ENSMUSG00000095127,Ighv1-82,2770
ENSMUSG00000094689,Ighv1-81,2771
ENSMUSG00000094502,Ighv1-69,2772
ENSMUSG00000094694,Ighv1-9,2773
ENSMUSG00000096078,Ighv1-62-2,2774
ENSMUSG00000095583,Ighv14-2,2775
ENSMUSG00000095554,Ighv1-16,2776
ENSMUSG00000095200,Ighv1-7,2777
ENSMUSG00000095130,Ighv1-39,2778
ENSMUSG00000096499,Ighv1-5,2779
ENSMUSG00000102888,Ighv1-11,2780
ENSMUSG00000093894,Ighv1-53,2781
ENSMUSG00000094241,Ighv1-24,2782
ENSMUSG00000094509,Ighv14-1,2783
ENSMUSG00000094088,Ighv1-64,2784
ENSMUSG00000094075,Ighv1-80,2785
ENSMUSG00000094051,Ighv1-36,2786
ENSMUSG00000095889,Ighv1-58,2787
ENSMUSG00000096649,Ighv1-31,2788
ENSMUSG00000096577,Ighv1-71,2789
ENSMUSG00000096452,Ighv1-77,2790
ENSMUSG00000095197,Ighv1-59,2791
ENSMUSG00000095519,Ighv1-66,2792
ENSMUSG00000094546,Ighv1-26,2793
ENSMUSG00000096672,Ighv1-63,2794
ENSMUSG00000094198,Ighv1-50,2795
ENSMUSG00000076688,Ighv15-2,2796
ENSMUSG00000076709,Ighv1-47,2797
ENSMUSG00000095863,Ighv1-67,2798
ENSMUSG00000094652,Ighv1-42,2799
ENSMUSG00000096074,Ighv1-72,2800
ENSMUSG00000096767,Ighv1-62-3,2801
ENSMUSG00000103290,Ighv1-23,2802
ENSMUSG00000095642,Ighv14-3,2803
ENSMUSG00000096150,Ighv1-85,2804
ENSMUSG00000094940,Ighv1-84,2805
ENSMUSG00000095442,Ighv1-4,2806
ENSMUSG00000096326,Ighv1-78,2807
ENSMUSG00000076695,Ighv1-18,2808
ENSMUSG00000095204,Ighv1-52,2809
ENSMUSG00000076666,Ighv14-4,2810
ENSMUSG00000094087,Ighv1-61,2811
ENSMUSG00000094787,Ighv1-54,2812
ENSMUSG00000095761,Ighv1-20,2813
ENSMUSG00000096410,Ighv1-19,2814
ENSMUSG00000093896,Ighv1-76,2815
ENSMUSG00000096020,Ighv1-75,2816
ENSMUSG00000102313,Ighv1-62-1,2817
ENSMUSG00000095859,Ighv1-43,2818
ENSMUSG00000028416,Bag1,2819
ENSMUSG00000044707,Ccnjl,2820
ENSMUSG00000021428,Riok1,2821
ENSMUSG00000034908,Sidt2,2822
ENSMUSG00000029178,Klf3,2823
ENSMUSG00000022323,Rida,2824
ENSMUSG00000083282,Ctsf,2825
ENSMUSG00000041025,Iffo2,2826
ENSMUSG00000094439,Gm21969,2827
ENSMUSG00000033364,Usp37,2828
ENSMUSG00000017760,Ctsa,2829
ENSMUSG00000031988,Vps26b,2830
ENSMUSG00000052387,Trpm3,2831
ENSMUSG00000094561,Ighv1-22,2832
ENSMUSG00000095923,Ighv1-37,2833
ENSMUSG00000093955,Ighv1-34,2834
ENSMUSG00000095416,Ighv1-12,2835
ENSMUSG00000094862,Ighv1-56,2836
ENSMUSG00000094124,Ighv1-74,2837
ENSMUSG00000076710,Ighv1-49,2838
ENSMUSG00000095589,Ighv1-55,2839
ENSMUSG00000103254,Ighv1-15,2840
ENSMUSG00000095127,Ighv1-82,2841
ENSMUSG00000094689,Ighv1-81,2842
ENSMUSG00000094502,Ighv1-69,2843
ENSMUSG00000094694,Ighv1-9,2844
ENSMUSG00000096078,Ighv1-62-2,2845
ENSMUSG00000095583,Ighv14-2,2846
ENSMUSG00000095554,Ighv1-16,2847
ENSMUSG00000095200,Ighv1-7,2848
ENSMUSG00000095130,Ighv1-39,2849
ENSMUSG00000096499,Ighv1-5,2850
ENSMUSG00000102888,Ighv1-11,2851
ENSMUSG00000093894,Ighv1-53,2852
ENSMUSG00000094241,Ighv1-24,2853
ENSMUSG00000094509,Ighv14-1,2854
ENSMUSG00000094088,Ighv1-64,2855
ENSMUSG00000094075,Ighv1-80,2856
ENSMUSG00000094051,Ighv1-36,2857
ENSMUSG00000095889,Ighv1-58,2858
ENSMUSG00000096649,Ighv1-31,2859
ENSMUSG00000096577,Ighv1-71,2860
ENSMUSG00000096452,Ighv1-77,2861
ENSMUSG00000095197,Ighv1-59,2862
ENSMUSG00000095519,Ighv1-66,2863
ENSMUSG00000094546,Ighv1-26,2864
ENSMUSG00000096672,Ighv1-63,2865
ENSMUSG00000094198,Ighv1-50,2866
ENSMUSG00000076688,Ighv15-2,2867
ENSMUSG00000076709,Ighv1-47,2868
ENSMUSG00000095863,Ighv1-67,2869
ENSMUSG00000094652,Ighv1-42,2870
ENSMUSG00000096074,Ighv1-72,2871
ENSMUSG00000096767,Ighv1-62-3,2872
ENSMUSG00000103290,Ighv1-23,2873
ENSMUSG00000095642,Ighv14-3,2874
ENSMUSG00000096150,Ighv1-85,2875
ENSMUSG00000094940,Ighv1-84,2876
ENSMUSG00000095442,Ighv1-4,2877
ENSMUSG00000096326,Ighv1-78,2878
ENSMUSG00000076695,Ighv1-18,2879
ENSMUSG00000095204,Ighv1-52,2880
ENSMUSG00000076666,Ighv14-4,2881
ENSMUSG00000094087,Ighv1-61,2882
ENSMUSG00000094787,Ighv1-54,2883
ENSMUSG00000095761,Ighv1-20,2884
ENSMUSG00000096410,Ighv1-19,2885
ENSMUSG00000093896,Ighv1-76,2886
ENSMUSG00000096020,Ighv1-75,2887
ENSMUSG00000102313,Ighv1-62-1,2888
ENSMUSG00000095859,Ighv1-43,2889
ENSMUSG00000028382,Ptbp3,2890
ENSMUSG00000095117,Ighv8-9,2891
ENSMUSG00000104452,Ighv8-8,2892
ENSMUSG00000094505,Ighv8-6,2893
ENSMUSG00000076733,Ighv8-13,2894
ENSMUSG00000076731,Ighv8-12,2895
ENSMUSG00000102301,Ighv8-2,2896
ENSMUSG00000096355,Ighv8-4,2897
ENSMUSG00000102364,Ighv8-5,2898
ENSMUSG00000095170,Ighv8-11,2899
ENSMUSG00000025899,Alkbh8,2900
ENSMUSG00000055811,Cldn17,2901
ENSMUSG00000035385,Ccl2,2902
ENSMUSG00000066036,Ubr4,2903
ENSMUSG00000094102,Ighv9-2,2904
ENSMUSG00000094322,Ighv9-4,2905
ENSMUSG00000096805,Ighv9-1,2906
ENSMUSG00000096459,Ighv9-3,2907
ENSMUSG00000094533,Ighv11-1,2908
ENSMUSG00000076661,Ighv16-1,2909
ENSMUSG00000096108,Ighv11-2,2910
ENSMUSG00000076655,Ighv4-1,2911
ENSMUSG00000039159,Ube2h,2912
ENSMUSG00000050520,Cldn8,2913
ENSMUSG00000030663,1110004F10Rik,2914
ENSMUSG00000035024,Ncapd3,2915
ENSMUSG00000048807,Slc35e4,2916
ENSMUSG00000063077,Kif1b,2917
ENSMUSG00000050239,Krtap24-1,2918
ENSMUSG00000047205,Dusp18,2919
ENSMUSG00000024236,Svil,2920
ENSMUSG00000002565,Scin,2921
ENSMUSG00000035352,Ccl12,2922
ENSMUSG00000000731,Aire,2923
ENSMUSG00000049580,Tsku,2924
ENSMUSG00000117809,Asdurf,2925
ENSMUSG00000007035,Msh5,2926
ENSMUSG00000099913,Gm28551,2927
ENSMUSG00000026095,Asnsd1,2928
ENSMUSG00000022325,Pop1,2929
ENSMUSG00000099913,Gm28551,2930
ENSMUSG00000026095,Asnsd1,2931
ENSMUSG00000026988,Wdsub1,2932
ENSMUSG00000038141,Tmem181a,2933
ENSMUSG00000025261,Huwe1,2934
ENSMUSG00000039768,Dnajc11,2935
ENSMUSG00000025279,Dnase1l3,2936
ENSMUSG00000058594,Fbh1,2937
ENSMUSG00000002477,Snrpd1,2938
ENSMUSG00000002109,Ddb2,2939
ENSMUSG00000014503,Pkd2l2,2940
ENSMUSG00000071471,Krtap26-1,2941
ENSMUSG00000066442,Mthfs,2942
ENSMUSG00000079427,Mthfsl,2943
ENSMUSG00000066442,Mthfs,2944
ENSMUSG00000079427,Mthfsl,2945
ENSMUSG00000029054,Gabrd,2946
ENSMUSG00000027341,Tmem230,2947
ENSMUSG00000026668,Ucma,2948
ENSMUSG00000007682,Dio2,2949
ENSMUSG00000054662,Ano9,2950
ENSMUSG00000025223,Ldb1,2951
ENSMUSG00000024999,Noc3l,2952
ENSMUSG00000047841,Fndc11,2953
ENSMUSG00000079657,Rab26,2954
ENSMUSG00000030269,Mtmr14,2955
ENSMUSG00000020676,Ccl11,2956
ENSMUSG00000040610,Tlx3,2957
ENSMUSG00000045731,Pnoc,2958
ENSMUSG00000038838,Vars2,2959
ENSMUSG00000008206,Cers4,2960
ENSMUSG00000009185,Ccl8,2961
ENSMUSG00000038135,Crygn,2962
ENSMUSG00000042185,Nfrkb,2963
ENSMUSG00000031990,Jam3,2964
ENSMUSG00000042155,Klhl23,2965
ENSMUSG00000004791,Pgf,2966
ENSMUSG00000032085,Tagln,2967
ENSMUSG00000045348,Nyap1,2968
ENSMUSG00000039759,Thap3,2969
ENSMUSG00000020374,Rasgef1c,2970
ENSMUSG00000004677,Myo9b,2971
ENSMUSG00000021579,Lrrc14b,2972
ENSMUSG00000044827,Tlr1,2973
ENSMUSG00000027088,Phospho2,2974
ENSMUSG00000074681,Defb23,2975
ENSMUSG00000041712,Ubr7,2976
ENSMUSG00000040274,Cdk6,2977
ENSMUSG00000000374,Trappc10,2978
ENSMUSG00000032295,Man2c1,2979
ENSMUSG00000037236,Matr3,2980
ENSMUSG00000117694,Snhg4,2981
ENSMUSG00000028032,Papss1,2982
ENSMUSG00000048500,Defb15,2983
ENSMUSG00000052554,Defb34,2984
ENSMUSG00000027468,Defb22,2985
ENSMUSG00000026175,Vil1,2986
ENSMUSG00000051498,Tlr6,2987
ENSMUSG00000047508,Mbd3l2,2988
ENSMUSG00000003813,Rad23a,2989
ENSMUSG00000047749,Zc3hav1l,2990
ENSMUSG00000074259,Gramd2,2991
ENSMUSG00000095677,Dynlt1f,2992
ENSMUSG00000096255,Dynlt1b,2993
ENSMUSG00000092074,Dynlt1a,2994
ENSMUSG00000000579,Dynlt1c,2995
ENSMUSG00000039178,Tbc1d19,2996
ENSMUSG00000043948,Olfr691,2997
ENSMUSG00000027544,Nfatc2,2998
ENSMUSG00000038876,Rnf146,2999
ENSMUSG00000073909,Olfr688,3000
ENSMUSG00000073907,Olfr689,3001
ENSMUSG00000026037,Orc2,3002
ENSMUSG00000073906,Olfr692,3003
ENSMUSG00000041712,Ubr7,3004
ENSMUSG00000046675,Tmem251,3005
ENSMUSG00000017754,Pltp,3006
ENSMUSG00000038990,Cables2,3007
ENSMUSG00000041831,Sytl3,3008
ENSMUSG00000041716,Gm20604,3009
ENSMUSG00000098530,Gm28051,3010
ENSMUSG00000091931,Gon7,3011
ENSMUSG00000090515,Krtap27-1,3012
ENSMUSG00000036907,C1ql2,3013
ENSMUSG00000029586,Spdye4b,3014
ENSMUSG00000039296,Spdye4a,3015
ENSMUSG00000056350,Krtap13-1,3016
ENSMUSG00000045573,Penk,3017
ENSMUSG00000056350,Krtap13-1,3018
ENSMUSG00000024712,Rfk,3019
ENSMUSG00000029238,Clock,3020
ENSMUSG00000048830,2310057N15Rik,3021
ENSMUSG00000009047,Gm5965,3022
ENSMUSG00000116636,Gm20741,3023
ENSMUSG00000050224,Krtap13,3024
ENSMUSG00000068078,2310034C09Rik,3025
ENSMUSG00000021578,Ccdc127,3026
ENSMUSG00000022931,Krtap15,3027
ENSMUSG00000000938,Hoxa10,3028
ENSMUSG00000009145,Dqx1,3029
ENSMUSG00000025856,Pdgfa,3030
ENSMUSG00000031343,Gabra3,3031
ENSMUSG00000033751,Gadd45gip1,3032
ENSMUSG00000006676,Usp19,3033
ENSMUSG00000029288,Ambn,3034
ENSMUSG00000029202,Pds5a,3035
ENSMUSG00000025785,Exosc7,3036
ENSMUSG00000023224,Serping1,3037
ENSMUSG00000039385,Cdh6,3038
ENSMUSG00000026032,Ndufb3,3039
ENSMUSG00000055322,Tns1,3040
ENSMUSG00000045962,Wnk1,3041
ENSMUSG00000012705,Retn,3042
ENSMUSG00000039737,Prkrip1,3043
ENSMUSG00000071324,Armc2,3044
ENSMUSG00000024116,Prss21,3045
ENSMUSG00000038174,Fam126b,3046
ENSMUSG00000041763,Tpp2,3047
ENSMUSG00000038227,Hoxa9,3048
ENSMUSG00000029185,Fam114a1,3049
ENSMUSG00000028759,Hp1bp3,3050
ENSMUSG00000027342,Pcna,3051
ENSMUSG00000025786,Zdhhc3,3052
ENSMUSG00000043991,Pura,3053
ENSMUSG00000021575,Ahrr,3054
ENSMUSG00000051185,Fam174a,3055
ENSMUSG00000029826,Zc3hav1,3056
ENSMUSG00000061633,1700029P11Rik,3057
ENSMUSG00000031059,Ndufb11,3058
ENSMUSG00000021575,Ahrr,3059
ENSMUSG00000021185,Dglucy,3060
ENSMUSG00000039873,Neurl2,3061
ENSMUSG00000047735,Samd9l,3062
ENSMUSG00000015452,Ager,3063
ENSMUSG00000021557,Agtpbp1,3064
ENSMUSG00000045655,Fam216b,3065
ENSMUSG00000078611,Gm5901,3066
ENSMUSG00000031060,Rbm10,3067
ENSMUSG00000004872,Pax3,3068
ENSMUSG00000041986,Elmod1,3069
ENSMUSG00000021569,Trip13,3070
ENSMUSG00000047446,Arl4a,3071
ENSMUSG00000073894,Rbmxl2,3072
ENSMUSG00000032480,Dhx30,3073
ENSMUSG00000030270,Cpne9,3074
ENSMUSG00000029234,Tmem165,3075
ENSMUSG00000027298,Tyro3,3076
ENSMUSG00000038563,Efl1,3077
ENSMUSG00000021576,Pdcd6,3078
ENSMUSG00000031070,Mrgprf,3079
ENSMUSG00000025784,Clec3b,3080
ENSMUSG00000025742,Prps2,3081
ENSMUSG00000028495,Rps6,3082
ENSMUSG00000030525,Chrna7,3083
ENSMUSG00000038879,Nipal2,3084
ENSMUSG00000013974,Mcemp1,3085
ENSMUSG00000048118,Arid4a,3086
ENSMUSG00000074500,Zfp558,3087
ENSMUSG00000040209,Zfp704,3088
ENSMUSG00000039814,Xkr5,3089
ENSMUSG00000007946,Phox2a,3090
ENSMUSG00000012405,Rpl15,3091
ENSMUSG00000051235,Gen1,3092
ENSMUSG00000040236,Trappc5,3093
ENSMUSG00000032737,Inppl1,3094
ENSMUSG00000044322,Dsc1,3095
ENSMUSG00000001524,Gtf2h4,3096
ENSMUSG00000039252,Lgi2,3097
ENSMUSG00000037236,Matr3,3098
ENSMUSG00000117694,Snhg4,3099
ENSMUSG00000027508,Pag1,3100
ENSMUSG00000038178,Slc43a2,3101
ENSMUSG00000038886,Man2a2,3102
ENSMUSG00000019874,Fabp7,3103
ENSMUSG00000032536,Trak1,3104
ENSMUSG00000032845,Alpk2,3105
ENSMUSG00000040943,Tet2,3106
ENSMUSG00000045078,Rnf216,3107
ENSMUSG00000003072,Atp5d,3108
ENSMUSG00000039754,Alkbh4,3109
ENSMUSG00000025495,Ptdss2,3110
ENSMUSG00000021577,Sdha,3111
ENSMUSG00000028673,Fuca1,3112
ENSMUSG00000021577,Sdha,3113
ENSMUSG00000094662,Defa36,3114
ENSMUSG00000094818,Defa32,3115
ENSMUSG00000074439,Defa5,3116
ENSMUSG00000074443,Defa22,3117
ENSMUSG00000074446,Defa23,3118
ENSMUSG00000074440,Defa3,3119
ENSMUSG00000074447,Defa21,3120
ENSMUSG00000060070,Defa26,3121
ENSMUSG00000079116,Gm15293,3122
ENSMUSG00000064213,Defa24,3123
ENSMUSG00000060208,Defa17,3124
ENSMUSG00000061958,Gm14851,3125
ENSMUSG00000079113,Gm7861,3126
ENSMUSG00000065956,Defa37,3127
ENSMUSG00000082211,Defa27,3128
ENSMUSG00000095066,Defa20,3129
ENSMUSG00000074441,Gm15292,3130
ENSMUSG00000074444,Defa30,3131
ENSMUSG00000061845,Defa35,3132
ENSMUSG00000058618,AY761184,3133
ENSMUSG00000094362,Defa33,3134
ENSMUSG00000074434,Defa28,3135
ENSMUSG00000079120,AY761185,3136
ENSMUSG00000094687,Defa25,3137
ENSMUSG00000074437,Defa29,3138
ENSMUSG00000074442,Defa31,3139
ENSMUSG00000096295,Defa2,3140
ENSMUSG00000079114,Gm7849,3141
ENSMUSG00000063206,Defa34,3142
ENSMUSG00000038781,Stap2,3143
ENSMUSG00000058486,Wdr91,3144
ENSMUSG00000037892,Pcdh18,3145
ENSMUSG00000024331,Dsc2,3146
ENSMUSG00000039747,Orai2,3147
ENSMUSG00000027523,Gnas,3148
ENSMUSG00000033059,Pygb,3149
ENSMUSG00000021457,Syk,3150
ENSMUSG00000042216,Sgsm1,3151
ENSMUSG00000046491,C1qtnf2,3152
ENSMUSG00000019891,Dcbld1,3153
ENSMUSG00000000902,Smarcb1,3154
ENSMUSG00000020608,Smc6,3155
ENSMUSG00000039130,Zc3hc1,3156
ENSMUSG00000038980,Rbbp8nl,3157
ENSMUSG00000031344,Gabrq,3158
ENSMUSG00000046101,Mcmdc2,3159
ENSMUSG00000024241,Sos1,3160
ENSMUSG00000021775,Nr1d2,3161
ENSMUSG00000025277,Abhd6,3162
ENSMUSG00000037913,Tmem156,3163
ENSMUSG00000021794,Glud1,3164
ENSMUSG00000033114,Slc35d2,3165
ENSMUSG00000004788,Eif2b2,3166
ENSMUSG00000032046,Abhd12,3167
ENSMUSG00000021469,Msx2,3168
ENSMUSG00000050296,Abca12,3169
ENSMUSG00000019861,Gopc,3170
ENSMUSG00000005540,Fcer2a,3171
ENSMUSG00000029263,Pigg,3172
ENSMUSG00000055491,Pprc1,3173
ENSMUSG00000053391,Olfr211,3174
ENSMUSG00000024029,Tff3,3175
ENSMUSG00000027163,Commd9,3176
ENSMUSG00000042557,Sin3a,3177
ENSMUSG00000089687,Rab42,3178
ENSMUSG00000019872,Smpdl3a,3179
ENSMUSG00000028899,Taf12,3180
ENSMUSG00000025929,Il17a,3181
ENSMUSG00000021772,Nkiras1,3182
ENSMUSG00000020993,Trappc6b,3183
ENSMUSG00000024601,Isoc1,3184
ENSMUSG00000033114,Slc35d2,3185
ENSMUSG00000033122,Hsd17b3,3186
ENSMUSG00000019861,Gopc,3187
ENSMUSG00000004814,Ccl24,3188
ENSMUSG00000037432,Fer1l5,3189
ENSMUSG00000096210,H1f0,3190
ENSMUSG00000019893,Ros1,3191
ENSMUSG00000024357,Sil1,3192
ENSMUSG00000025194,Abcc2,3193
ENSMUSG00000033434,Gtpbp6,3194
ENSMUSG00000035561,Aldh1b1,3195
ENSMUSG00000032827,Ppp1r9a,3196
ENSMUSG00000019845,Tube1,3197
ENSMUSG00000044583,Tlr7,3198
ENSMUSG00000034532,Fbxo16,3199
ENSMUSG00000035551,Igfbpl1,3200
ENSMUSG00000009394,Syn2,3201
ENSMUSG00000025701,Alox5,3202
ENSMUSG00000040522,Tlr8,3203
ENSMUSG00000064247,Plcxd1,3204
ENSMUSG00000021951,Eef1akmt1,3205
ENSMUSG00000045071,E130308A19Rik,3206
ENSMUSG00000057113,Npm1,3207
ENSMUSG00000030688,Stard10,3208
ENSMUSG00000030452,Nipa2,3209
ENSMUSG00000009092,Derl3,3210
ENSMUSG00000039126,Prune2,3211
ENSMUSG00000048756,Foxo3,3212
ENSMUSG00000050222,Il17d,3213
ENSMUSG00000028383,Hsdl2,3214
ENSMUSG00000066324,Impad1,3215
ENSMUSG00000047507,Baiap3,3216
ENSMUSG00000062585,Cnr2,3217
ENSMUSG00000020831,0610010K14Rik,3218
ENSMUSG00000028675,Pnrc2,3219
ENSMUSG00000038044,Cct8l1,3220
ENSMUSG00000034522,Zfp395,3221
ENSMUSG00000062074,Ccn6,3222
ENSMUSG00000024064,Galnt14,3223
ENSMUSG00000030047,Arhgap25,3224
ENSMUSG00000023072,Cep89,3225
ENSMUSG00000027371,Fahd2a,3226
ENSMUSG00000030447,Cyfip1,3227
ENSMUSG00000019785,Clvs2,3228
ENSMUSG00000025423,Pias2,3229
ENSMUSG00000027737,Slc7a11,3230
ENSMUSG00000034623,Prss55,3231
ENSMUSG00000030317,Timp4,3232
ENSMUSG00000032298,Neil1,3233
ENSMUSG00000053226,Dand5,3234
ENSMUSG00000035678,Tnfsf9,3235
ENSMUSG00000020527,Myo19,3236
ENSMUSG00000073295,Nudt11,3237
ENSMUSG00000073293,Nudt10,3238
ENSMUSG00000032680,6820408C15Rik,3239
ENSMUSG00000024028,Tff2,3240
ENSMUSG00000094662,Defa36,3241
ENSMUSG00000094818,Defa32,3242
ENSMUSG00000074439,Defa5,3243
ENSMUSG00000074443,Defa22,3244
ENSMUSG00000074446,Defa23,3245
ENSMUSG00000074440,Defa3,3246
ENSMUSG00000074447,Defa21,3247
ENSMUSG00000060070,Defa26,3248
ENSMUSG00000079116,Gm15293,3249
ENSMUSG00000064213,Defa24,3250
ENSMUSG00000060208,Defa17,3251
ENSMUSG00000061958,Gm14851,3252
ENSMUSG00000079113,Gm7861,3253
ENSMUSG00000065956,Defa37,3254
ENSMUSG00000082211,Defa27,3255
ENSMUSG00000095066,Defa20,3256
ENSMUSG00000074441,Gm15292,3257
ENSMUSG00000074444,Defa30,3258
ENSMUSG00000061845,Defa35,3259
ENSMUSG00000058618,AY761184,3260
ENSMUSG00000094362,Defa33,3261
ENSMUSG00000074434,Defa28,3262
ENSMUSG00000079120,AY761185,3263
ENSMUSG00000094687,Defa25,3264
ENSMUSG00000074437,Defa29,3265
ENSMUSG00000074442,Defa31,3266
ENSMUSG00000096295,Defa2,3267
ENSMUSG00000079114,Gm7849,3268
ENSMUSG00000063206,Defa34,3269
ENSMUSG00000040904,Gm21988,3270
ENSMUSG00000093989,Rnasek,3271
ENSMUSG00000038843,Gcnt1,3272
ENSMUSG00000010453,Kansl3,3273
ENSMUSG00000029286,Enam,3274
ENSMUSG00000005534,Insr,3275
ENSMUSG00000022014,Epsti1,3276
ENSMUSG00000020994,Pnn,3277
ENSMUSG00000009073,Nf2,3278
ENSMUSG00000035021,Baz1a,3279
ENSMUSG00000056941,Commd7,3280
ENSMUSG00000042032,Mat2b,3281
ENSMUSG00000037390,Muc3,3282
ENSMUSG00000021281,Tnfaip2,3283
ENSMUSG00000067149,Jchain,3284
ENSMUSG00000027533,Fabp5,3285
ENSMUSG00000036528,Ppfibp2,3286
ENSMUSG00000051736,Fam229b,3287
ENSMUSG00000056941,Commd7,3288
ENSMUSG00000069441,Dsg1a,3289
ENSMUSG00000061928,Dsg1b,3290
ENSMUSG00000034774,Dsg1c,3291
ENSMUSG00000042272,Sestd1,3292
ENSMUSG00000024032,Tff1,3293
ENSMUSG00000020409,Slu7,3294
ENSMUSG00000025420,Katnal2,3295
ENSMUSG00000017386,Traf4,3296
ENSMUSG00000041644,Slc5a12,3297
ENSMUSG00000028583,Pdpn,3298
ENSMUSG00000043279,Trim56,3299
ENSMUSG00000076475,Trbv19,3300
ENSMUSG00000021704,Mtx3,3301
ENSMUSG00000001804,Dsg4,3302
ENSMUSG00000076476,Trbv20,3303
ENSMUSG00000074682,Zcchc3,3304
ENSMUSG00000076479,Trbv26,3305
ENSMUSG00000094662,Defa36,3306
ENSMUSG00000094818,Defa32,3307
ENSMUSG00000074439,Defa5,3308
ENSMUSG00000074443,Defa22,3309
ENSMUSG00000074446,Defa23,3310
ENSMUSG00000074440,Defa3,3311
ENSMUSG00000074447,Defa21,3312
ENSMUSG00000060070,Defa26,3313
ENSMUSG00000079116,Gm15293,3314
ENSMUSG00000064213,Defa24,3315
ENSMUSG00000060208,Defa17,3316
ENSMUSG00000061958,Gm14851,3317
ENSMUSG00000079113,Gm7861,3318
ENSMUSG00000065956,Defa37,3319
ENSMUSG00000082211,Defa27,3320
ENSMUSG00000095066,Defa20,3321
ENSMUSG00000074441,Gm15292,3322
ENSMUSG00000074444,Defa30,3323
ENSMUSG00000061845,Defa35,3324
ENSMUSG00000058618,AY761184,3325
ENSMUSG00000094362,Defa33,3326
ENSMUSG00000074434,Defa28,3327
ENSMUSG00000079120,AY761185,3328
ENSMUSG00000094687,Defa25,3329
ENSMUSG00000074437,Defa29,3330
ENSMUSG00000074442,Defa31,3331
ENSMUSG00000096295,Defa2,3332
ENSMUSG00000079114,Gm7849,3333
ENSMUSG00000063206,Defa34,3334
ENSMUSG00000059361,Nrsn2,3335
ENSMUSG00000006498,Ptbp1,3336
ENSMUSG00000019489,Cd70,3337
ENSMUSG00000030319,Cand2,3338
ENSMUSG00000049985,Ankrd55,3339
ENSMUSG00000052397,Ezr,3340
ENSMUSG00000074971,Fibin,3341
ENSMUSG00000041974,Spidr,3342
ENSMUSG00000029173,Sepsecs,3343
ENSMUSG00000089832,Shkbp1,3344
ENSMUSG00000093804,Olfr1303,3345
ENSMUSG00000020963,Tshr,3346
ENSMUSG00000026389,Steap3,3347
ENSMUSG00000029541,Cyp2w1,3348
ENSMUSG00000029648,Flt1,3349
ENSMUSG00000041660,Bbox1,3350
ENSMUSG00000035246,Pcyt1b,3351
ENSMUSG00000039917,Rhbdd2,3352
ENSMUSG00000000320,Alox12,3353
ENSMUSG00000021756,Il6st,3354
ENSMUSG00000029848,Stra8,3355
ENSMUSG00000109809,Gm34066,3356
ENSMUSG00000037278,Tmem97,3357
ENSMUSG00000054889,Dsp,3358
ENSMUSG00000040205,Cuzd1,3359
ENSMUSG00000052468,Pmp2,3360
ENSMUSG00000071573,Rnls,3361
ENSMUSG00000037503,Fam168b,3362
ENSMUSG00000051817,Sox12,3363
ENSMUSG00000001105,Ift20,3364
ENSMUSG00000042195,Slc35f2,3365
ENSMUSG00000094662,Defa36,3366
ENSMUSG00000094818,Defa32,3367
ENSMUSG00000074439,Defa5,3368
ENSMUSG00000074443,Defa22,3369
ENSMUSG00000074446,Defa23,3370
ENSMUSG00000074440,Defa3,3371
ENSMUSG00000074447,Defa21,3372
ENSMUSG00000060070,Defa26,3373
ENSMUSG00000079116,Gm15293,3374
ENSMUSG00000064213,Defa24,3375
ENSMUSG00000060208,Defa17,3376
ENSMUSG00000061958,Gm14851,3377
ENSMUSG00000079113,Gm7861,3378
ENSMUSG00000065956,Defa37,3379
ENSMUSG00000082211,Defa27,3380
ENSMUSG00000095066,Defa20,3381
ENSMUSG00000074441,Gm15292,3382
ENSMUSG00000074444,Defa30,3383
ENSMUSG00000061845,Defa35,3384
ENSMUSG00000058618,AY761184,3385
ENSMUSG00000094362,Defa33,3386
ENSMUSG00000074434,Defa28,3387
ENSMUSG00000079120,AY761185,3388
ENSMUSG00000094687,Defa25,3389
ENSMUSG00000074437,Defa29,3390
ENSMUSG00000074442,Defa31,3391
ENSMUSG00000096295,Defa2,3392
ENSMUSG00000079114,Gm7849,3393
ENSMUSG00000063206,Defa34,3394
ENSMUSG00000027530,Fabp12,3395
ENSMUSG00000025091,Pnliprp2,3396
